id;description;DBO
982657928439297;"Pegida muss jetzt endlich richtig die Wahltrommel und Spendentrommel Rühren für den Wahlkampf dann wird das diesmal auch ich denke da draußen gibt es soviel Menschen die sich Montag nicht trauen auf die Straße zu gehen aber am Wahltag das richtige Kreuz an der richtigen Stelle setzen und dann wird sich auch endlich was in Deutschland bewegen und verändern 
Aber die pegida Partei muss auch auf gesunden Fundament stehen nicht das sie nach einen Jahr wegen Streitigkeiten wieder aufgespalten wird 
Und dann wird in Deutschland endlich was bewegt 
Dreden zeigt wie es geht";nothing
1096186077086481;Okay I have a question, hope someone over there in Germany can give an answer.  Where are these people getting these nice tents?  Think about it, they are refugees who just left a war torn country yet they have time to stop at Cabela's or Gander Mountain (any camping supply stores) along the way and buy a nice camping tent?  I really doubt this.  Who is giving these people these tents?;nothing
855002371204854;kenne mich dort leider nicht aus, wo wie und wann man am besten anreist...;nothing
982640145107742;Also..rüstet euch!;nothing
882725518432539;Fachkraft Sticht Fachkraft ab!!..;nothing
862032357168522;Ist mein Cousin. 2. Grades. Glaube ich.;nothing
854998144538610;Pegida hat gewaltiges Potenzial,Seid schlau. Nutzt es und holt die faulen aus ihren Wohnzimmern ??;nothing
876844202354004;Das Ozonloch geht auch auf PEGIDA-Kosten :-);nothing
985461868158903;Ja eben deshalb niemals nur 5000.... Schön runter gedrückt de zahlen;nothing
1056925137679242;Ja wohl war;nothing
1105678292803926;Na toll, da werden wir wohl jeden Tag von dem Geschrei der Moslems geweckt? Wie kann man unser wunderschönes Dresden nur so verschandeln????;nothing
862005373837887;Karla Kowalski hat zurückgezogen. Ihr ward geistig unbewaffnet...;nothing
982641055107651;Deutschland soll endlich die Geldzahlungen an Asylanten einstellen und die Grenzen dicht machen.Hier wird einem himmelangst und bange.Ich mache mir Sorgen um die wenigen deutschen Kinder,die das alles ausbaden müssen.;criticism
854998147871943;??????;nothing
1043762332328856;Hashim Rehman oh ein Klugscheißer! Wissen macht Ah! gelle?;nothing
1035477253157364;"Macht weiter, macht weiter. Vielleicht kapieren bald mehr Menschen, dass Ihr in Euren Forderungen so Recht habt.........distanziert Euch nur aktiv gegen rechte Gewalt. Macht klar, dass Eure Bewegung nichts mit Ausländerfeindlichkeit zu tun hat.
Seht was in Köln und anderen Großstädten los ist..........";nothing
1065824936789262;Die Forderung nach Veröffentlichung aller geheimen Akten über Deutschlands politische Vergangenheit scheint für diese Bildungsverweigerer keine Rolle zu spielen . Man will sich mit den alliierten Siegermächten nicht anlegen ! Die Aufarbeitung und Veröffentlichung soll dem Volk vorenthalten werden . Lügenpolitik zu Gunsten einer Scheindemokratie !!!!!!!!!!;criticism
935742859797471;"Woher wollen Sie denn wissen, was ich tue und was nicht? Ihre tautologische Argumentation dreht sich im Kreis. Wie nicht nur an den Ausfälligkeiten zu erkennen ist, gehen Ihnen auch langsam die ""Argumente"" aus. 

Vielleicht befürworte ich Muezzine in Deutschland? Vielleicht hasse ich Sie, weil mir der Gesang persönlich auf den Keks geht? Vielleicht bin ich ja Moslem und singe selbst auf dem Minarett? Das alles spielt in der Diskussion keine Rolle. Hier geht es darum, dass Sie und ihre Gesinnungsgenossen plump behaupten, dass Probleme wie Aggression, Gewaltaffinität etc. auf eine Variable - die Zugehörigkeit zu einer Religion - reduziert werden kann. Und das, obwohl Sie anscheinend nichtmal richtig wissen, was und wie der Islam (und andere Religionen& Ideologien) überhaupt genau ist. Xenophobie ist und bleibt keine ""Meinung"", sondern ein tiefes Übel in der Wahrnehmung von Menschen, denen die Komplexität von Problemen einfach zu viel wird.

In diesem Sinne,

Ma'a as-salama.";nothing
1064431840261905;immer weiter so bis zum bitteren ende nicht aufgeben;nothing
1035542386484184;Da geht einem doch das Herz auf;nothing
855214351183656;Mit ca 18 Milliarden.;nothing
1112167362155019;lass es einfach...;nothing
985355538169536;Spitze ????;nothing
991236737581416;kein Ton bei mir;nothing
855204047851353;Selber schuld... dann sollte man an Wahlen teilnehmen und nicht hinterher meckern.;nothing
1134227716615650;Krankenhaus Kuh;nothing
945876035450820;bei uns im Freistaat kocht es schon ziemlich. Allerdings werden die Menschen erst mobil wenn es an des Deutschen Eigentum geht. :(;nothing
1013807218657701;"Dass Herr Schuster zu ähnlichen ""Erkenntnissen"" gelangt, liegt daran, dass Angehörige von Minderheiten, die potenziell Opfer von Diskriminierung sind, selbst nicht vor rassistischen Stereotypen gefeit sind. Der Unterschied ist allerdings, dass sie strukturell weniger in der Lage sind, ihre rassistischen Positionen auch in tatsächliche Diskriminierungen auf gesellschaftlicher Ebene umzusetzen - ganz im Gegensatz zu Pegida, deren Anhänger überwiegend der Mehrheitsgesellschaft angehören.";nothing
982708388434251;Na ja .... Paragraf 5 GG .... Jeder darf seine Meinung haben .... Aber Fakten lassen sich nicht verdrehen ..... Was ist mit Saudi Arabien , Kuwait , Katar ..... Werden kaum wenn sogar gar keine Flüchtlinge aufgenommen .... Wo ist das Mitgefühl der moslemischen Staaten .... Aber weh es wird wider ne Karikatur gezeichnet ..... Dann sind sie wieder Brüder im Glauben;nothing
1012285942143162;Die hatten nun mal nur Singen und Klatschen in der Schule.;nothing
1063503297021426;Sizan Suar du solltest mal ne Auslandsreise machen mit dein Vater ??????ohne Rückkehr... Und Tschüss denn... hol dir aber erst noch 45euro ab von Herrn Maas ????die stehen dir doch zu Kindchen ????und Kauf dir noch einen deutschen Lutscher... Oder nimmst du noch den Daumen...;nothing
962230430482047;"Es geht nicht um die Strafbarkeit solcher Handlungen. Diese bezweifle ich nicht.  Sondern um Ihre Aussage ""und auch dies wird wieder mal aus der usa heraus forciert ..."" Ich habe in meinem Kommentar hier ganz klar etwas geschrieben ""Die Kampagne hat mitnichten etwas mit einem amerik. Think-Tank zu tun.."" Dies haben Sie geflissentlich nicht zur Kennnis genommen.";nothing
1056508661054223;Das sind unsere Volksvertreter, eine Schande.;criticism
945426035495820;Wunderbar. .;nothing
1010179529020470;Kenne genug Muslime die KEIN Kopftuch tragen. Man sollt also net die Religion zum Lebensinhalt machen .....gesunder Glaube ist wichtig und akzeptabel, aber Fanatismus nicht !;nothing
945832732121817;Ach München ist schon 60 Jahre bunt die 10.000 machen den Kohl nicht fett. Da weiß sowie keiner mehr wer deutsch ist. Da nennen sich schon welche deutsch mit rasterlocken und filtzläusen.;nothing
856223704416054;"Hallo ich habe was gefunden was sehr gut die europäische Situation schildert.  Sehr gut gemacht   -------->    https://www.youtube.com/watch?v=GayNmzSHDvw
https://www.youtube.com/watch?v=kgPBtenPpvw
https://www.youtube.com/watch?v=6-P2d7lj2HE
https://www.youtube.com/watch?v=abjrlqyZZ6c";nothing
1013111245393965;"Ein toller link: ""[...] gibt es den Begriff „Islamophobie“.
Letzterer ist eine Ableitung von „Xenophobie“"". Hübscher Versuch, das ist höchstens eine Analogiebildung, keine Ableitung, sehr aussagekräfig hinsichtlich der Qualität des Artikels.";nothing
945854225453001;das problem is das man echte flüchtlinge nicht mehr von wirtschaftsflüchtlingen unterscheiden kann.und ich bin organsiert.;nothing
876423555729402;Wir sollten doch dankbar sein das im Ausland dieser Eindruck entsteht bzw. die Realität ankommt! Als Maschinenbaustudent hab ich ja gesehen wie groß der Fachkräftemangel hier in Deutschland ist!!!;nothing
1152522598119495;A wo kenn ich nicht..und es ich nicht kenn brauch ich nicht.;nothing
1011309012240855;Gruß aus München!!!;nothing
1012932558745167;"""Umstritten ist, ob Islamfeindlichkeit als Form des Rassismus oder als eine nahe verwandte Form gruppenbezogener Menschenfeindlichkeit zu betrachten sei."" Quelle Wikipedia 

Was ist schlimm am Islamunterricht? 
Wieso macht ihr keine Demo gegen die christlichen radikalen?
Ich finde der Koran ist viel friedlicher als die Bibel. 

Hab die Nazi Keule garnicht rausgepackt.

Ich finde Pegida für sehr gefährlich.";nothing
855821974456227;Es kann doch niemand in diesem Land ernsthaft glauben – ob PEGIDA-Anhänger, PEGIDA-Gegner, etc. - , dass mittelmäßige Schauspieler bzw. Künstler wie Jan-Josef-Liefers oder Jeanette Biedermann mit ihrem Aufritt bei der PEGIDA-Gegendemonstration irgendeinen Bürger in diesem Land in seiner  gesellschaftspolitischen Lebens,- Denk-, und Handlungsweiseweise beeinflussen bzw. überzeugen können (wieder) hin zur linksliberalen „Mainstream-Politik“ !!! Irgendwann ist der Zeitpunkt gekommen, wo alle Mittel der Indoktrination und Manipulation – auch die plumpsten und peinlichsten Versuche - keine Früchte mehr tragen! Oder anders ausgedrückt: dieser Zug ist schon seit langer Zeit abgefahren! Somit stellt sich nur noch die Frage: Wann ist die Politik bzw. die NOCH sogenannten „etablierten“ Parteien bereit diese tiefgreifende Veränderung zu respektieren und akzeptieren? Beste Grüße, Stefan Pavenzinger;agitation
1007134342658322;Der Herr Außenminister ist ein richtiger Fuchs möchte man meinen.....;nothing
962207963817627;Wenn dann freie fahrt für alle !!!;nothing
945995428772214;Nächstes Jahr 40000 und dann gibt's noch viele Jahre;nothing
876248235746934;Wenn es schädlich ist, das eigene (deutsche Kräfte) wieder Arbeit erhalten und keine Ausländer, dann ist es doch schön schädlich zu sein. Die Bundesanstalt für Arbeit ist wohl mit wenig bis kein Hirn gesegnet.;criticism
1111858978852524;https://www.facebook.com/photo.php?fbid=1388780764472744&set=a.1388765327807621.1073741835.100000225023768&type=3&theater;nothing
876417555730002;http://www.kraftfuttermischwerk.de/blogg/die-wahrheit-ueber-pegida/;nothing
862699497101808;Es leben auch noch Juden in Deutschland Mrs Vitucci.So wie auch Indianer in den USA. Völkermord hat sich für die Verursacher noch nie ausgezahlt. Es gab immer Ueberlebende  Revolutionäre die Systeme aus ihren Fundamenten gehebelt haben. So wird es immer sein und das ist auch okay.;nothing
882759261762498;Tobias;nothing
855120571193034;"Ja der passt schon gut zu den Anitifa  .nur hoffentlich vertut er sich nicht und haut auf die verkehrten ein  ;)";nothing
855014524536972;Tolles Video.Meine Geburtsstadt.Pegida weiter so.Gruss aus Hannover;nothing
882678068437284;Lüge;nothing
935322809839476;Warum werden die Salafisten nicht endlich verboten ?;nothing
876382049066886;"Wenn du richich gelesen hättest, ich habe nur das geschrieben, Beitrag Rolf Hartung 
Meine Frau erhält auch nur 700 Euro Rente. So viel erhält ein EU Beamter am Tag als Spesen, auch wenn er nicht arbeitet am Heimreisetag. Das ist das Problem, nämlich das sich die Politiker maßlos bedienen. Und dann versucht mal zu verstehen was 600.000 Ausländer kosten die normalerweise abgeleht ist und weiterhin in Deutschland leben. (Offizell) wogegen ich meine das es 3 Millionen sind. Mit Wachschutz, Anwalt, Betreuer,Rechtsanwalt und Dolmetscher sind das minestens 10 Milliarden Euro. Wenn man dann noch sagen würde das jeder in die Rentenkasse einzahlen muss und jeder Versichert ist, könnten wir dann die Argetur für Arbeit abschaffen und auch die Krankenkassen abschaffen auser die AOK die dann der Rentenversicherung untersteht. Erspannis minestens 40 Milliarden Euro. Die Rentenkasse kann alles machen Verwaltung. Dann wäre ein bedingungsloses Gundeinkommen von 1200 Euro möglich und wer arbeitet hat einen Anspruch von 1600 Euro Netto. Verdinst man aber nur den Minestlohn, wird es einfach aufgestockt. So einfach geht das ohne Streit....! Wenn man das wollte !";criticism
1043783935660029;Volksverhetzung mit ner Mistgabel? Ganz schlecht...darf ich nun nicht mehr Misten? ??;nothing
1063300180375071;Dresden Drecksvolk Heute schon gepampert worden von Mutti? Oder warum bist du so unruhig? Mir kannste es doch sagen! Unter uns.;nothing
1010356119002811;TATJANA, DU BIST DIE GRÖSSTE !!! Grüße aus Thüringen!;nothing
1096374510400971;Soso..das hättest Du gemacht?;nothing
1012267868811636;Glaubt Ihr allen Ernstes das die ständigen Demos zu Veränderungen führen? Ich nicht! Möchte da nur an die vielen Demos gegen die Startbahn West des Frankfurter Flughafen erinnern oder gegen den Kernkraftwerk Brokdorf. Auch Wahlen werden zu keiner Veränderung führen weil sie die Wahlergebnisse verfälschen um weiter an der Macht zu bleiben! Ihr könnt den Reichstag stürmen und sie aus den Fenstern werfen und eine neue Regierung einsetzen!;subversive
1012292222142534;nun dann sollten die dresdener und ihre gäste aus rücksicht auf die eigene kultur diesen markt zur weihnachtszeit nicht aufsuchen!;nothing
1077849185586837;Das Volk wird gezwungen , seinen größten Feind selbst zu finanzieren. Dabei bräuchte man nur den Spieß umdrehen und die technischen Möglichkeiten ausschöpfen, wer Öffentliche sehen will, soll dafür bezahlen, wie Sky. Sogar im Internet würde das funktionieren.;criticism
882911828413908;Das ist die natürliche Auslese irgendwann und wieder sollen mal die Nazis schuld sein;nothing
1063321217039634;"Kann diesem ""Dresden Drecksvolk  ""  einer mal was von deutscher geschichte erzählen Thema Mauerbau und so ??Integration von Bundesländern in deutschland,  ... habe selten so gelacht !! Mein Mitleid hat dieser Mensch !!!";nothing
854997881205303;sprecht euch mit Legida aus. es wäre auch angebracht, meiner meinung nach, alle die in der nähe sind zu mobilisieren. nur alle zusammen können was bewirken. glück auf aus dem pott;nothing
982663545105402;Sind das etwa die neuen Fachkräfte für uns, wer hindert unsere Fachkräfte bei der Anreise :-);nothing
985375671500856;Es sieht wunderschön aus... Genau wie damals. Weiter so...;nothing
982771358427954;Ramon De la Perez  Flüchtlinge ?? Echte Flüchtlinge würden sich sicher nie so verhalten aber bei Dir ist anscheinend Jeder der ein bisschen rumschreit und -schlägt ein Flüchtling, nun was das Denken betrifft, das wendest Du am besten gleich bei Dir an !  :-D ??  :-((;nothing
1065968536774902;Gerhard....Fragen Sie mal ehemals Zuzügler aus dem Westen, die zur Wendezeit im Osten zur Schule gehen durften!  Sie waren leicht überfordert!  ??????;nothing
1063480237023732;Ne Ungeziefer hat eine wichtige Aufgabe. Es gibt nichts was so sinnlos ist wie religionsfanatiker....;nothing
1063836613654761;Upps wie kommt es dass die neuen Bundesländer so weit von stehen...und der Schandfleck Sachsen an erster Stelle?  Warum ist denn im Osten die Bildung besser? Sicherlich ist es in den Themen Religion oder Ethik im Westen besser aber wer brauch schon Religion?;nothing
945834965454927;Es ist nicht nur in München so. Die Politiker müssen aufwachen.;criticism
1069079806463775;Also ich fand den kretschmann super.  Der Journalist ist der vollhonk.;nothing
1065875153450907;"Diesen Brandbericht wirds wohl nicht geben,und schon garkeinen ehrlichen.Da gabs doch schonmal was in Tröglitz und wenn man sich die Bilder beider betroffenen Gebäude betrachtet sieht man eine große Ähnlichkeit des Brandschadens.Damals wurde Tröglitz von allen Medien lautstark zum braune Nest erklärt und die Antifa-Sturmtruppe angekarrt um die Bürger zu beschimpfen.Daß schon andere Gebäude des Eigentümers aus ungeklärter Ursache in Flammen aufgegangen waren,blieb weitestgehend unter der Decke.Und seitdem ""still ruht der See""";nothing
982696511768772;Frau Merkel sie kommen jetzt Alle!;nothing
882737588431332;Nur einer ... Sinnlos !!! ??;nothing
1095908543780901;Was wollen die? Die sind doch in Sicherheit!;nothing
982670668438023;"Gio, das ist nicht in einem Satz zu erklären. Ungarn ist das 1. EU-Land welches die ""Reisenden"" betreten. Wer in der EU Asyl beantragen will MUSS das in dem Land geschehen in dem zuerst EU-Boden betreten wurde. 
Nicht asylsuchende Flüchtlinge müssen auch registriert werden.
die ""Reisenden"" weigerten sich jedoch in Ungarn Asyl zu beantragen / sich registrieren zu lassen.
Als Merkel lauthals in allen Medien herausposaunte dass ""Syrer"" unbesehen ALLE Asyl in Schland bekommen fing es in Ungarn richtig an zu brodeln . . .
und aufgrund Merkels Aussage ließ er die Leute ziehen.
Da sich aber Merkels Hals schneller dreht als der Propeller einer Ju52 zeterte sie sofort auf V. Orban er würde EU-regeln nicht einhalten.

Nun tut er es wieder
EU - REGELN EINHALTEN,
mehr macht er doch nicht !";criticism
